itemid,itemtype,msg,target,competitor,distractor,trialid,targetpos,layout,prob_target,prob_competitor,prob_distr,speaker,participant_id,condition
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,4,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,113,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,2,2,"tr_re,sq_gr,ci_bl; ",100,0,0,child,152,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,3,2,"tr_re,sq_gr,ci_bl; ",100,0,0,child,171,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,21,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,116,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,8,2,"tr_re,sq_gr,ci_bl; ",100,0,0,child,162,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,23,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,127,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,11,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,124,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,18,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,128,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,22,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,143,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,16,2,"tr_re,sq_gr,ci_bl; ",100,0,0,child,178,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,18,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,146,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,4,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,153,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,2,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,172,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,18,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,120,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,3,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,108,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,18,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,147,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,17,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,92,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,8,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,117,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,23,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,163,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,16,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,154,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,10,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,186,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,8,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,121,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,3,2,"tr_re,sq_gr,ci_bl; ",100,0,0,child,179,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,23,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,148,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,18,2,"tr_re,sq_gr,ci_bl; ",53,23,24,child,149,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,22,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,184,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,9,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,109,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,14,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,155,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,5,3,"ci_bl,tr_re,sq_gr; ",100,0,0,child,129,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,0,1,"sq_gr,tr_re,ci_bl; ",40,30,30,child,132,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,0,1,"sq_gr,ci_bl,tr_re; ",55,28,17,child,133,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,15,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,183,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,3,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,144,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,0,3,"tr_re,ci_bl,sq_gr; ",100,0,0,child,134,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,21,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,156,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,4,3,"tr_re,ci_bl,sq_gr; ",40,20,40,child,182,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,12,1,"sq_gr,tr_re,ci_bl; ",100,0,0,child,185,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,2,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,98,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,15,2,"ci_bl,sq_gr,tr_re; ",100,0,0,child,157,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,1,1,"sq_gr,ci_bl,tr_re; ",100,0,0,child,173,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,5,2,"tr_re,sq_gr,ci_bl; ",80,10,10,child,110,filler unambiguous
12,filler unambiguous,gr,sq_gr,ci_bl,tr_re,22,3,"ci_bl,tr_re,sq_gr; ",100,0,0,child,167,filler unambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,9,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,114,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,20,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,118,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,19,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,93,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,7,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,90,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,12,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,125,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,6,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,158,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,1,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,174,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,5,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,138,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,4,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,175,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,10,1,"tr_bl,tr_bl,ci_re; ",52,48,0,child,94,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,16,2,"ci_re,tr_bl,tr_bl; ",48,52,0,child,168,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,12,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,95,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,10,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,130,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,2,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,180,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,17,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,119,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,1,"tr_bl,tr_bl,ci_re; ",26,19,55,child,99,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,11,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,169,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,1,"tr_bl,ci_re,tr_bl; ",45,45,10,child,122,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,16,2,"ci_re,tr_bl,tr_bl; ",41,59,0,child,139,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,140,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,1,1,"tr_bl,ci_re,tr_bl; ",56,44,0,child,150,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,4,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,159,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,15,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,100,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,23,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,111,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,6,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,101,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,20,3,"tr_bl,ci_re,tr_bl; ",40,43,17,child,176,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,20,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,170,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,10,2,"tr_bl,tr_bl,ci_re; ",0,100,0,child,141,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,5,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,96,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,16,2,"tr_bl,tr_bl,ci_re; ",42,41,17,child,112,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,22,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,102,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,0,1,"tr_bl,ci_re,tr_bl; ",81,9,10,child,135,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,2,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,115,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,12,3,"tr_bl,ci_re,tr_bl; ",45,47,8,child,136,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,7,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,131,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,18,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,123,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,20,2,"tr_bl,tr_bl,ci_re; ",45,45,10,child,106,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,137,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,1,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,164,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,19,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,151,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,17,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,103,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,4,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,126,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,12,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,181,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,17,2,"tr_bl,tr_bl,ci_re; ",58,42,0,child,142,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,13,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,104,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,165,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,10,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,166,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,1,"tr_bl,tr_bl,ci_re; ",36,39,25,child,145,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,97,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,21,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,160,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,4,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,105,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,19,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,107,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,7,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,177,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,21,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,91,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,161,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,5,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,113,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,2,"tr_bl,tr_bl,ci_re; ",50,50,0,child,152,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,23,2,"tr_bl,tr_bl,ci_re; ",49,51,0,child,171,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,13,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,116,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,10,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,162,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,10,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,127,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,2,"tr_bl,tr_bl,ci_re; ",49,51,0,child,124,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,22,2,"tr_bl,tr_bl,ci_re; ",37,38,25,child,128,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,12,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,143,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,9,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,178,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,6,2,"tr_bl,tr_bl,ci_re; ",53,47,0,child,146,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,14,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,153,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,7,3,"tr_bl,ci_re,tr_bl; ",45,55,0,child,172,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,9,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,120,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,13,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,108,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,5,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,147,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,23,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,92,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,5,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,117,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,19,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,163,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,21,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,154,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,186,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,14,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,121,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,17,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,179,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,22,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,148,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,149,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,20,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,184,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,4,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,109,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,13,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,155,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,3,"ci_re,tr_bl,tr_bl; ",50,50,0,child,129,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,6,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,132,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,1,2,"tr_bl,tr_bl,ci_re; ",45,44,11,child,133,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,0,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,183,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,15,1,"tr_bl,ci_re,tr_bl; ",50,50,0,child,144,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,19,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,134,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,15,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,156,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,3,1,"tr_bl,tr_bl,ci_re; ",39,39,22,child,182,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,15,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,185,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,8,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,98,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,4,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,157,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,17,2,"ci_re,tr_bl,tr_bl; ",50,50,0,child,173,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,15,1,"tr_bl,tr_bl,ci_re; ",50,50,0,child,110,filler ambiguous
13,filler ambiguous,tr,tr_bl,tr_bl,ci_re,1,3,"tr_bl,ci_re,tr_bl; ",50,50,0,child,167,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,15,3,"sq_re,ci_gr,ci_gr; ",50,50,0,child,114,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,10,3,"sq_re,ci_gr,ci_gr; ",50,50,0,child,118,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,14,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,93,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,20,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,90,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,14,3,"sq_re,ci_gr,ci_gr; ",50,50,0,child,125,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,14,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,158,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,8,2,"sq_re,ci_gr,ci_gr; ",51,49,0,child,174,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,14,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,138,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,17,1,"ci_gr,sq_re,ci_gr; ",50,50,0,child,175,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,6,2,"ci_gr,ci_gr,sq_re; ",51,49,0,child,94,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,1,2,"ci_gr,ci_gr,sq_re; ",50,50,0,child,168,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,17,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,95,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,20,1,"ci_gr,sq_re,ci_gr; ",50,50,0,child,130,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,13,2,"sq_re,ci_gr,ci_gr; ",53,47,0,child,180,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,12,1,"ci_gr,ci_gr,sq_re; ",44,44,12,child,119,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,19,2,"sq_re,ci_gr,ci_gr; ",0,100,0,child,99,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,1,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,169,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,21,3,"ci_gr,sq_re,ci_gr; ",44,41,15,child,122,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,6,1,"ci_gr,sq_re,ci_gr; ",100,0,0,child,139,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,14,3,"sq_re,ci_gr,ci_gr; ",50,50,0,child,140,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,4,1,"ci_gr,sq_re,ci_gr; ",48,52,0,child,150,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,22,2,"ci_gr,ci_gr,sq_re; ",47,53,0,child,159,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,9,1,"ci_gr,sq_re,ci_gr; ",50,50,0,child,100,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,8,1,"ci_gr,sq_re,ci_gr; ",50,50,0,child,111,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,18,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,101,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,19,3,"ci_gr,sq_re,ci_gr; ",40,41,19,child,176,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,3,3,"sq_re,ci_gr,ci_gr; ",25,25,50,child,170,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,3,2,"sq_re,ci_gr,ci_gr; ",100,0,0,child,141,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,4,2,"ci_gr,ci_gr,sq_re; ",50,50,0,child,96,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,12,1,"ci_gr,sq_re,ci_gr; ",40,46,14,child,112,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,13,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,102,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,7,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,135,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,11,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,115,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,0,3,"sq_re,ci_gr,ci_gr; ",44,44,12,child,136,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,3,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,131,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,8,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,123,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,14,1,"ci_gr,sq_re,ci_gr; ",45,45,10,child,106,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,0,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,137,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,3,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,164,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,11,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,151,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,20,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,103,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,23,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,126,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,22,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,181,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,7,1,"ci_gr,ci_gr,sq_re; ",52,48,0,child,142,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,22,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,104,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,8,2,"ci_gr,ci_gr,sq_re; ",50,50,0,child,165,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,21,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,166,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,20,3,"sq_re,ci_gr,ci_gr; ",46,45,9,child,145,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,20,3,"ci_gr,sq_re,ci_gr; ",50,50,0,child,97,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,22,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,160,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,19,2,"sq_re,ci_gr,ci_gr; ",49,51,0,child,105,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,18,2,"sq_re,ci_gr,ci_gr; ",50,50,0,child,107,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,11,3,"sq_re,ci_gr,ci_gr; ",41,59,0,child,177,filler ambiguous
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,15,1,"ci_gr,ci_gr,sq_re; ",50,50,0,child,91,filler ambiguous
